eventName,year,categoryName,characterName,isWinner,isMultifilm,nomineeIds,nomId,filmId,name,surname,placeName,stateName,dateOfBirth,raceName,religionName,sexualOrientationName,nominationName,movieName,bioURL
70,1997,Acting,Phyllis Mann,False,False,nm0001046,an0048552,tt0118566,Julie,Christie,Chabua, Assam,1941-04-14,White,Na,Straight,Best Actress,Darling,http://www.nndb.com/people/801/000063612/
80,2007,Acting,Fiona,False,False,nm0001046,an0052318,tt0491747,Julie,Christie,Chabua, Assam,1941-04-14,White,Na,Straight,Best Actress,Darling,http://www.nndb.com/people/801/000063612/
38,1965,Acting,The Dealer,False,False,nm0002106,an0054055,tt0059314,Ruth,Gordon,Quincy, Ma,1896-10-30,White,Na,Straight,Best Supporting Actress,Rosemary's Baby,http://www.nndb.com/people/818/000043689/
41,1968,Acting,Minnie Castevet,True,False,nm0002106,an0055629,tt0063522,Ruth,Gordon,Quincy, Ma,1896-10-30,White,Na,Straight,Best Supporting Actress,Rosemary's Baby,http://www.nndb.com/people/818/000043689/
38,1965,Acting,Desdemona,False,False,nm0001749,an0054057,tt0059555,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
38,1965,Acting,Desdemona,False,False,nm0001749,an0054057,tt0059555,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
38,1965,Acting,Desdemona,False,False,nm0001749,an0054057,tt0059555,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
42,1969,Acting,Miss Jean Brodie,True,False,nm0001749,an0056384,tt0064840,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
42,1969,Acting,Miss Jean Brodie,True,False,nm0001749,an0056384,tt0064840,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
42,1969,Acting,Miss Jean Brodie,True,False,nm0001749,an0056384,tt0064840,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
45,1972,Acting,Aunt Augusta,False,False,nm0001749,an0053946,tt0069404,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
45,1972,Acting,Aunt Augusta,False,False,nm0001749,an0053946,tt0069404,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
45,1972,Acting,Aunt Augusta,False,False,nm0001749,an0053946,tt0069404,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
51,1978,Acting,Diana Barrie,True,False,nm0001749,an0050139,tt0077289,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
51,1978,Acting,Diana Barrie,True,False,nm0001749,an0050139,tt0077289,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
51,1978,Acting,Diana Barrie,True,False,nm0001749,an0050139,tt0077289,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
59,1986,Acting,Charlotte Bartlett,False,False,nm0001749,an0049166,tt0091867,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
59,1986,Acting,Charlotte Bartlett,False,False,nm0001749,an0049166,tt0091867,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
59,1986,Acting,Charlotte Bartlett,False,False,nm0001749,an0049166,tt0091867,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
74,2001,Acting,"Constance, Countess of Trentham",False,False,nm0001749,an0055399,tt0280707,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
74,2001,Acting,"Constance, Countess of Trentham",False,False,nm0001749,an0055399,tt0280707,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Supporting Actress,California Suite,http://www.nndb.com/people/260/000030170/
74,2001,Acting,"Constance, Countess of Trentham",False,False,nm0001749,an0055399,tt0280707,Maggie,Smith,Ilford, Essex,1934-12-28,White,Na,Straight,Best Actress,The Prime of Miss Jean Brodie,http://www.nndb.com/people/260/000030170/
38,1965,Directing,,False,False,nm0772259,an0054061,tt0059084,John,Schlesinger,London, England,1926-02-16,White,Na,Gay,Best Director,Midnight Cowboy,http://www.nndb.com/people/771/000032675/
42,1969,Directing,,True,False,nm0772259,an0056399,tt0064665,John,Schlesinger,London, England,1926-02-16,White,Na,Gay,Best Director,Midnight Cowboy,http://www.nndb.com/people/771/000032675/
44,1971,Directing,,False,False,nm0772259,an0056994,tt0067805,John,Schlesinger,London, England,1926-02-16,White,Na,Gay,Best Director,Midnight Cowboy,http://www.nndb.com/people/771/000032675/
39,1966,Acting,Rozanov,False,False,nm0000273,an0054405,tt0060921,Alan,Arkin,Brooklyn, Ny,1934-03-26,White,Jewish,Straight,Best Supporting Actor,Little Miss Sunshine,http://www.nndb.com/people/777/000022711/
41,1968,Acting,Singer,False,False,nm0000273,an0055615,tt0063050,Alan,Arkin,Brooklyn, Ny,1934-03-26,White,Jewish,Straight,Best Supporting Actor,Little Miss Sunshine,http://www.nndb.com/people/777/000022711/
79,2006,Acting,Grandpa,True,False,nm0000273,an0056690,tt0449059,Alan,Arkin,Brooklyn, Ny,1934-03-26,White,Jewish,Straight,Best Supporting Actor,Little Miss Sunshine,http://www.nndb.com/people/777/000022711/
85,2012,Acting,Lester Siegel,False,False,nm0000273,an0428419,tt1024648,Alan,Arkin,Brooklyn, Ny,1934-03-26,White,Jewish,Straight,Best Supporting Actor,Little Miss Sunshine,http://www.nndb.com/people/777/000022711/
39,1966,Acting,Alfie,False,False,nm0000323,an0054407,tt0060086,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
39,1966,Acting,Alfie,False,False,nm0000323,an0054407,tt0060086,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
45,1972,Acting,Milo Tindale,False,False,nm0000323,an0053940,tt0069281,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
45,1972,Acting,Milo Tindale,False,False,nm0000323,an0053940,tt0069281,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
56,1983,Acting,Dr. Frank Bryant,False,False,nm0000323,an0052090,tt0085478,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
56,1983,Acting,Dr. Frank Bryant,False,False,nm0000323,an0052090,tt0085478,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
59,1986,Acting,Elliot,True,False,nm0000323,an0049157,tt0091167,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
59,1986,Acting,Elliot,True,False,nm0000323,an0049157,tt0091167,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
72,1999,Acting,Dr. Wilbur Larch,True,False,nm0000323,an0055169,tt0124315,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
72,1999,Acting,Dr. Wilbur Larch,True,False,nm0000323,an0055169,tt0124315,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
75,2002,Acting,Thomas Fowler,False,False,nm0000323,an0054912,tt0258068,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,Hannah and Her Sisters,http://www.nndb.com/people/754/000022688/
75,2002,Acting,Thomas Fowler,False,False,nm0000323,an0054912,tt0258068,Michael,Caine,Bermondsey, England,1933-03-14,White,Na,Straight,Best Supporting Actor,The Cider House Rules,http://www.nndb.com/people/754/000022688/
39,1966,Acting,Sir Thomas More,True,False,nm0006890,an0054404,tt0060665,Paul,Scofield,Hurstpierpoint, West Sussex,1922-01-21,White,Na,Straight,Best Actor,A Man For All Seasons,http://www.nndb.com/people/950/000033851/
67,1994,Acting,Mark Van Doren,False,False,nm0006890,an0053203,tt0110932,Paul,Scofield,Hurstpierpoint, West Sussex,1922-01-21,White,Na,Straight,Best Actor,A Man For All Seasons,http://www.nndb.com/people/950/000033851/
39,1966,Acting,Willie Gingrich,True,False,nm0000527,an0054414,tt0060424,Walter,Matthau,New York City, New York,1920-10-01,White,Jewish,Straight,Best Supporting Actor,The Fortune Cookie,http://www.nndb.com/people/768/000023699/
44,1971,Acting,Joseph P. Kotcher,False,False,nm0000527,an0056972,tt0067314,Walter,Matthau,New York City, New York,1920-10-01,White,Jewish,Straight,Best Supporting Actor,The Fortune Cookie,http://www.nndb.com/people/768/000023699/
48,1975,Acting,Willy Clark,False,False,nm0000527,an0051292,tt0073766,Walter,Matthau,New York City, New York,1920-10-01,White,Jewish,Straight,Best Supporting Actor,The Fortune Cookie,http://www.nndb.com/people/768/000023699/
39,1966,Acting,Leonie Delt,False,False,nm0000603,an0054413,tt0060714,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
41,1968,Acting,Isadora Duncan,False,False,nm0000603,an0055622,tt0063141,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
44,1971,Acting,"Mary, Queen of Scots",False,False,nm0000603,an0056978,tt0067402,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
50,1977,Acting,Julia,True,False,nm0000603,an0051014,tt0076245,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
57,1984,Acting,Olive Chancellor,False,False,nm0000603,an0052822,tt0086992,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
65,1992,Acting,Ruth Wilcox,False,False,nm0000603,an0050341,tt0104454,Vanessa,Redgrave,London, England,1937-01-30,White,Na,Straight,Best Supporting Actress,Julia,http://www.nndb.com/people/590/000023521/
39,1966,Acting,Honey,True,False,nm0006800,an0054419,tt0061184,Sandy,Dennis,Hastings, Ne,1937-04-27,White,Na,Bisexual,Best Supporting Actress,Who's Afraid of Virginia Woolf?,http://www.nndb.com/people/961/000063772/
39,1966,Directing,,False,False,nm0001566,an0054428,tt0061184,Mike,Nichols,Berlin, Germany,1931-11-06,White,Jewish,Straight,Best Director,The Graduate,http://www.nndb.com/people/455/000023386/
40,1967,Directing,,True,False,nm0001566,an0048791,tt0061722,Mike,Nichols,Berlin, Germany,1931-11-06,White,Jewish,Straight,Best Director,The Graduate,http://www.nndb.com/people/455/000023386/
56,1983,Directing,,False,False,nm0001566,an0052112,tt0086312,Mike,Nichols,Berlin, Germany,1931-11-06,White,Jewish,Straight,Best Director,The Graduate,http://www.nndb.com/people/455/000023386/
61,1988,Directing,,False,False,nm0001566,an0054323,tt0096463,Mike,Nichols,Berlin, Germany,1931-11-06,White,Jewish,Straight,Best Director,The Graduate,http://www.nndb.com/people/455/000023386/
40,1967,Acting,Clyde Barrow,False,False,nm0000886,an0048772,tt0061418,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
51,1978,Acting,"Joe Pendleton (alias, Leo Farnsworth, Tom Jarrett)",False,False,nm0000886,an0050125,tt0077663,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
54,1981,Acting,John 'Jack' Reed,False,False,nm0000886,an0049727,tt0082979,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
54,1981,Directing,,True,False,nm0000886,an0049746,tt0082979,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
64,1991,Acting,Bugsy Siegel,False,False,nm0000886,an0049437,tt0101516,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
72,1999,Special,,True,False,nm0000886,an0051226,,Warren,Beatty,Richmond, Va,1937-03-30,White,Baptist,Straight,Best Director,Reds,http://www.nndb.com/people/719/000022653/
40,1967,Acting,Ben Braddock,False,False,nm0000163,an0048773,tt0061722,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
40,1967,Acting,Ben Braddock,False,False,nm0000163,an0048773,tt0061722,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
42,1969,Acting,Ratso Rizzo,False,False,nm0000163,an0056381,tt0064665,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
42,1969,Acting,Ratso Rizzo,False,False,nm0000163,an0056381,tt0064665,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
47,1974,Acting,Lenny Bruce,False,False,nm0000163,an0053334,tt0071746,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
47,1974,Acting,Lenny Bruce,False,False,nm0000163,an0053334,tt0071746,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
52,1979,Acting,Ted Kramer,True,False,nm0000163,an0057073,tt0079417,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
52,1979,Acting,Ted Kramer,True,False,nm0000163,an0057073,tt0079417,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
55,1982,Acting,Michael Dorsey/Dorothy Michaels,False,False,nm0000163,an0051965,tt0084805,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
55,1982,Acting,Michael Dorsey/Dorothy Michaels,False,False,nm0000163,an0051965,tt0084805,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
61,1988,Acting,Raymond Babbitt,True,False,nm0000163,an0054301,tt0095953,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
61,1988,Acting,Raymond Babbitt,True,False,nm0000163,an0054301,tt0095953,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
70,1997,Acting,Stanley Motss,False,False,nm0000163,an0048549,tt0120885,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Kramer vs. Kramer,http://www.nndb.com/people/882/000022816/
70,1997,Acting,Stanley Motss,False,False,nm0000163,an0048549,tt0120885,Dustin,Hoffman,Los Angeles, Ca,1937-08-08,White,Jewish,Straight,Best Actor,Rainman,http://www.nndb.com/people/882/000022816/
40,1967,Acting,Buck Barrow,False,False,nm0000432,an0048783,tt0061418,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Actor,The French Connection,http://www.nndb.com/people/878/000022812/
40,1967,Acting,Buck Barrow,False,False,nm0000432,an0048783,tt0061418,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Supporting Actor,Unforgiven,http://www.nndb.com/people/878/000022812/
43,1970,Acting,Gene Garrison,False,False,nm0000432,an0055889,tt0065872,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Actor,The French Connection,http://www.nndb.com/people/878/000022812/
43,1970,Acting,Gene Garrison,False,False,nm0000432,an0055889,tt0065872,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Supporting Actor,Unforgiven,http://www.nndb.com/people/878/000022812/
44,1971,Acting,Jimmy 'Popeye' Doyle,True,False,nm0000432,an0056970,tt0067116,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Actor,The French Connection,http://www.nndb.com/people/878/000022812/
44,1971,Acting,Jimmy 'Popeye' Doyle,True,False,nm0000432,an0056970,tt0067116,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Supporting Actor,Unforgiven,http://www.nndb.com/people/878/000022812/
61,1988,Acting,Anderson,False,False,nm0000432,an0054302,tt0095647,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Actor,The French Connection,http://www.nndb.com/people/878/000022812/
61,1988,Acting,Anderson,False,False,nm0000432,an0054302,tt0095647,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Supporting Actor,Unforgiven,http://www.nndb.com/people/878/000022812/
65,1992,Acting,Little Bill Daggett,True,False,nm0000432,an0050333,tt0105695,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Actor,The French Connection,http://www.nndb.com/people/878/000022812/
65,1992,Acting,Little Bill Daggett,True,False,nm0000432,an0050333,tt0105695,Gene,Hackman,San Bernardino, Ca,1930-01-30,White,Na,Straight,Best Supporting Actor,Unforgiven,http://www.nndb.com/people/878/000022812/
40,1967,Acting,Dragline,True,False,nm0001421,an0048781,tt0061512,George,Kennedy,New York City, New York,1925-02-18,White,Na,Straight,Best Supporting Actor,Cool Hand Luke,http://www.nndb.com/people/001/000022932/
40,1967,Acting,Bonnie Parker,False,False,nm0001159,an0048778,tt0061418,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
40,1967,Acting,Bonnie Parker,False,False,nm0001159,an0048778,tt0061418,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
47,1974,Acting,Evelyn Cross Mulwray,False,False,nm0001159,an0053339,tt0071315,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
47,1974,Acting,Evelyn Cross Mulwray,False,False,nm0001159,an0053339,tt0071315,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
49,1976,Acting,Diana Christensen,True,False,nm0001159,an0054540,tt0074958,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
49,1976,Acting,Diana Christensen,True,False,nm0001159,an0054540,tt0074958,Faye,Dunaway,Bascom, Fl,1941-01-14,White,Roman Catholic,Straight,Best Actress,Network,http://www.nndb.com/people/884/000022818/
40,1967,Acting,Blanche Barrow,True,False,nm0663820,an0048786,tt0061418,Estelle,Parsons,Marblehead, Ma,1927-11-20,White,Na,Straight,Best Supporting Actress,Bonnie and Clyde,http://www.nndb.com/people/475/000032379/
41,1968,Acting,Calla Mackie,False,False,nm0663820,an0055633,tt0063483,Estelle,Parsons,Marblehead, Ma,1927-11-20,White,Na,Straight,Best Supporting Actress,Bonnie and Clyde,http://www.nndb.com/people/475/000032379/
41,1968,Acting,Charly Gordon,True,False,nm0731772,an0055614,tt0062794,Cliff,Robertson,La Jolla, Ca,1923-09-09,White,Na,Straight,Best Actor,Charly,http://www.nndb.com/people/134/000023065/
41,1968,Acting,John Cleary,True,False,nm0016776,an0055624,tt0063654,Jack,Albertson,Malden, Ma,1907-06-16,White,Na,Na,Best Supporting Actor,The Subject Was Roses,http://www.nndb.com/people/559/000049412/
41,1968,Acting,John Cleary,True,False,nm0016776,an0055624,tt0063654,Jack,Albertson,Malden, Ma,1907-06-16,White,Na,Na,Best Supporting Actor,The Subject Was Roses,http://www.nndb.com/people/559/000049412/
41,1968,Acting,Fanny Brice,True,False,nm0000659,an0055620,tt0062994,Barbra,Streisand,Brooklyn, Ny,1942-04-24,White,Jewish,Straight,Best Actress,Funny Girl,http://www.nndb.com/people/526/000022460/
46,1973,Acting,Katie Morosky,False,False,nm0000659,an0050440,tt0070903,Barbra,Streisand,Brooklyn, Ny,1942-04-24,White,Jewish,Straight,Best Actress,Funny Girl,http://www.nndb.com/people/526/000022460/
42,1969,Acting,Joe Buck,False,False,nm0000685,an0056383,tt0064665,Jon,Voight,Yonkers, Ny,1938-12-29,White,Roman Catholic,Straight,Best Actor,Coming Home,http://www.nndb.com/people/060/000023988/
51,1978,Acting,Luke Martin,True,False,nm0000685,an0050124,tt0077362,Jon,Voight,Yonkers, Ny,1938-12-29,White,Roman Catholic,Straight,Best Actor,Coming Home,http://www.nndb.com/people/060/000023988/
58,1985,Acting,Manny,False,False,nm0000685,an0048013,tt0089941,Jon,Voight,Yonkers, Ny,1938-12-29,White,Roman Catholic,Straight,Best Actor,Coming Home,http://www.nndb.com/people/060/000023988/
74,2001,Acting,Howard Cosell,False,False,nm0000685,an0055393,tt0248667,Jon,Voight,Yonkers, Ny,1938-12-29,White,Roman Catholic,Straight,Best Actor,Coming Home,http://www.nndb.com/people/060/000023988/
42,1969,Acting,George Hanson,False,False,nm0000197,an0056392,tt0064276,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
42,1969,Acting,George Hanson,False,False,nm0000197,an0056392,tt0064276,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
42,1969,Acting,George Hanson,False,False,nm0000197,an0056392,tt0064276,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
43,1970,Acting,Robert Eroica Dupea,False,False,nm0000197,an0055879,tt0065724,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
43,1970,Acting,Robert Eroica Dupea,False,False,nm0000197,an0055879,tt0065724,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
43,1970,Acting,Robert Eroica Dupea,False,False,nm0000197,an0055879,tt0065724,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
46,1973,Acting,Signalman First Class Buddusky,False,False,nm0000197,an0050434,tt0070290,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
46,1973,Acting,Signalman First Class Buddusky,False,False,nm0000197,an0050434,tt0070290,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
46,1973,Acting,Signalman First Class Buddusky,False,False,nm0000197,an0050434,tt0070290,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
47,1974,Acting,J. J. Gittes,False,False,nm0000197,an0053335,tt0071315,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
47,1974,Acting,J. J. Gittes,False,False,nm0000197,an0053335,tt0071315,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
47,1974,Acting,J. J. Gittes,False,False,nm0000197,an0053335,tt0071315,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
48,1975,Acting,Randle Patrick McMurphy,True,False,nm0000197,an0051291,tt0073486,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
48,1975,Acting,Randle Patrick McMurphy,True,False,nm0000197,an0051291,tt0073486,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
48,1975,Acting,Randle Patrick McMurphy,True,False,nm0000197,an0051291,tt0073486,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
54,1981,Acting,Eugene O'Neill,False,False,nm0000197,an0049739,tt0082979,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
54,1981,Acting,Eugene O'Neill,False,False,nm0000197,an0049739,tt0082979,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
54,1981,Acting,Eugene O'Neill,False,False,nm0000197,an0049739,tt0082979,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
56,1983,Acting,Garrett Breedlove,True,False,nm0000197,an0052099,tt0086425,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,One Flew Over the Cuckoo's Nest,http://www.nndb.com/people/722/000022656/
56,1983,Acting,Garrett Breedlove,True,False,nm0000197,an0052099,tt0086425,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Actor,As Good as It Gets,http://www.nndb.com/people/722/000022656/
56,1983,Acting,Garrett Breedlove,True,False,nm0000197,an0052099,tt0086425,Jack,Nicholson,New York City, New York,1937-04-22,White,Atheist,Straight,Best Supporting Actor,Terms of Endearment,http://www.nndb.com/people/722/000022656/
